drug_code,code_status,약품명,구분,성분명KR,성분명EN,복합단일,효능,제조판매사,총수량,제형,포장,첨가제,전문일반,마약구분,ATC번호,대분류,중분류,소분류,급여구분,보험코드,보험약가,통당단가,구입단가,전월재고,유효기한,보관방법,보관위치,입고일자,상태,비고
POGLTZ15,CODE,대웅피오글리타존정15mg,경구제,피오글리타존염산염,Pioglitazone Hydrochloride,단일제,,대웅바이오(주),30,정제,병,"유당수화물,스테아르산마그네슘,카르복시메틸셀룰로오스칼슘,히드록시프로필셀룰로오스",전문의약품,일반,A10BG03,소화관 및 대사,당뇨병 치료제,경구용 혈당강하제,급여,,895,0,0,0,,,,,중지,
WRFR,CODE,대화와르파린나트륨정2mg,경구제,와르파린나트륨,Warfarin Sodium,단일제,,대화제약(주),300,정제,병,"미결정셀룰로오스,유당수화물,스테아르산마그네슘,옥수수전분,전분글리콜산나트륨",전문의약품,일반,B01AA03,혈액 및 조혈기관,항혈전제,항혈전제,급여,645600390,611,9000,30,93,2028-03-18,실온/차광,,,사용,
WRFRDH5,CODE,대화와르파린나트륨정5mg,경구제,와르파린나트륨,Warfarin Sodium,단일제,,대화제약(주),300,정제,병,"스테아르산,미결정셀룰로오스,유당수화물,스테아르산마그네슘,무수유당,전호화전분,탤크,적색40호,옥수수전분,전분글리콜산나트륨",전문의약품,일반,B01AA03,혈액 및 조혈기관,항혈전제,항혈전제,급여,,685,0,0,0,,,,,중지,
SIBPRFNDW4,CODE,대화이부프로펜400mg,경구제,확인필요,확인필요,단일제,,확인필요,1000,정제,병,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,346,0,0,0,,,,,중지,
DSMN,CODE,데스민정0.2mg,경구제,데스모프레신아세트산염,Desmopressin Acetate,단일제,,동국제약(주),30,정제,병,"감자전분,포비돈,스테아르산마그네슘,무수유당",전문의약품,일반,H01BA02,전신 호르몬제(성호르몬·인슐린 제외),뇌하수체·시상하부 호르몬,뇌하수체 후엽 호르몬,급여,653400070,338,33990,1133,65,2028-10-16,실온,,,사용,
DPS5,CODE,데파스정0.5mg,경구제,에티졸람,Etizolam,단일제,,(주)종근당,100,정제,병,"미결정셀룰로오스,폴리비닐아세탈디에틸아미노아세테이트,폴리에틸렌글리콜400,유당수화물,폴리에틸렌글리콜6000,산화티탄,카르나우바납,백당,탤크,옥수수전분,히드록시프로필셀룰로오스",전문의약품,향정,N05BA19,신경계,정신신경용제,항불안제,급여,643300310,402,8800,88,186.5,2028-03-03,실온,,,사용,
DPKTER25,CODE,"데파코트서방정250mg/폐기-유효기간,사용량저조",경구제,확인필요,확인필요,단일제,,확인필요,100,정제,병,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,1115,0,0,0,,,,,중지,
SDPKTER,CODE,"데파코트서방정500mg/폐기-유효기간,사용량저조",경구제,확인필요,확인필요,단일제,,확인필요,100,정제,병,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,1115,0,0,0,,,,,중지,
DXD4,CODE,덱시드정480mg,경구제,알티옥트산트로메타민염,R-Thioctic Acid Tromethamine,단일제,,부광약품(주),100,정제,병,"라우릴황산나트륨,트로메타민,히프로멜로오스,폴리에틸렌글리콜6000,산화티탄,황색203호알루미늄레이크,청색2호알루미늄레이크,스테아르산마그네슘,탤크,D-만니톨,히드록시프로필셀룰로오스",전문의약품,일반,A16AX01,소화관 및 대사,기타 소화관·대사 약물,기타 소화관·대사 약물,급여,,932,0,0,0,,,,,중지,
STRSM,CODE,도란사민캡슐,경구제,트라넥삼산,Tranexamic Acid,단일제,,제일약품(주),100,캡슐,병,"크로스카멜로오스나트륨,스테아르산마그네슘,옥수수전분,캡슐",전문의약품,일반,B02AA02,혈액 및 조혈기관,지혈제,"항섬유소용해제, 지혈제",급여,645400120,36,8000,80,59,2026-09-26,실온,,,사용,
DOMP,CODE,돔필정,경구제,돔페리돈말레산염,Domperidone Maleate,단일제,,신풍제약(주),500,정제,병,"푸마르산,미결정셀룰로오스,유당수화물,스테아르산마그네슘,황색203호,전분글리콜산나트륨,히드록시프로필셀룰로오스",전문의약품,일반,A03FA03,소화관 및 대사,기능성 위장관 장애 치료제,위장관 운동 촉진제,급여,648500260,859,28500,57,371,2027-09-18,실온,,,사용,
DKMTRKST10,CODE,동광몬테루카스트정10mg,경구제,몬테루카스트나트륨,Montelukast Sodium,단일제,,동광제약(주),28,정제,PTP,"오파드라이 주황색(03B63246),크로스카르멜로오스나트륨,미결정셀룰로오스,유당수화물,스테아르산마그네슘,히드록시프로필셀룰로오스",전문의약품,일반,R03DC03,호흡기계,폐쇄성 기도질환 치료제,기타 전신 기도질환 약물,급여,,104,0,0,0,,,,,중지,
AGNT25,CODE,동광알긴산나트륨액25mL,경구제,알긴산나트륨,Sodium Alginate,단일제,,동광제약(주),40,액제,포,"수산화나트륨,클로로필린구리나트륨착염,메틸파라벤,프로필파라벤,카보머934P,아세설팜칼륨,살구향6337-B,솔향1109,정제수",전문의약품,일반,A02BX13,소화관 및 대사,위산 관련 질환 치료제,소화성 궤양·역류질환 치료제,급여,645906861,2032,9360,234,290,2027-11-12,실온,,,사용,
DKVDGLT50,CODE,동구빌다글립틴정50mg,경구제,빌다글립틴,Vildagliptin,단일제,,(주)동구바이오제약,30,정제,PTP,"미결정셀룰로오스,유당수화물,스테아르산마그네슘,전분글리콜산나트륨",전문의약품,일반,A10BH02,소화관 및 대사,당뇨병 치료제,경구용 혈당강하제,급여,657308630,23,6120,204,169,2028-01-21,실온,,,사용,
SSPRX,CODE,동아슈프락스산,경구제,세픽심수화물,Cefixime Hydrate,단일제,,동아에스티(주),30,캡슐,병,"트라가칸타가루,황색5호,오렌지유 분말,백당,히드록시프로필셀룰로오스",전문의약품,일반,J01DD08,전신 작용 항감염제,전신 작용 항균제(항생제),기타 베타락탐계(세팔로스포린 등),급여,642500600,286,12720,424,408,2027-03-30,실온,,,사용,
DTRP,CODE,동화디트로판정,경구제,옥시부티닌염산염,Oxybutynin Hydrochloride,단일제,,동화약품(주),100,정제,병,"스테아르산칼슘,청색1호레이크,미결정셀룰로오스,유당수화물",전문의약품,일반,G04BD04,비뇨생식기계 및 성호르몬,비뇨기계 약물,비뇨기계 약물,급여,642700300,111,18700,187,301,2028-12-23,실온/차광,,,사용,
DWALDP10,CODE,동화암로디핀베실산염정10mg,경구제,암로디핀베실산염,Amlodipine Besylate,단일제,,동화약품(주),30,정제,병,"무수인산수소칼슘,미결정셀룰로오스,스테아르산마그네슘,전분글리콜산나트륨",전문의약품,일반,C08CA01,심혈관계,칼슘채널차단제,선택적 칼슘채널차단제(혈관계),급여,,49,0,0,0,,,,,중지,
OFLOXACIN,CODE,동화오플록사신정100mg,경구제,오플록사신,Ofloxacin,단일제,,동화약품(주),30,정제,병,"저치환도히드록시프로필셀룰로오스,미결정셀룰로오스,유당수화물,스테아르산마그네슘,경질무수규산,카르복시메틸셀룰로오스칼슘,탤크,오파드라이85G68914(흰색),히드록시프로필셀룰로오스",전문의약품,일반,J01MA01,전신 작용 항감염제,전신 작용 항균제(항생제),퀴놀론계,급여,642700900,950,3300,110,209,2027-09-24,실온,,,사용,
DCLXS,CODE,둘코락스에스장용정,경구제,비사코딜/도큐세이트나트륨,Bisacodyl/Docusate Sodium,복합제,,오펠라헬스케어코리아(주),500,정제,병,"혼합필름코팅기제,혼합장용코팅기제,트리에틸시트르산염,폴리싱왁스 7625,산화티탄,크로스카멜로오스나트륨,콜로이드성이산화규소,스테아르산마그네슘,백당,폴리에칠렌글리콜6000,전호화전분,탤크,황색산화제이철,아라비아고무,미결정셀룰로오스PH102",일반의약품,일반,A06AB52,소화관 및 대사,변비 치료제(완하제),변비 치료제(완하제),급여,074200060,252,120000,240,466,2027-01-19,실온,,,사용,
DPLA-ESS,CODE,듀락칸이지시럽15mL,경구제,락툴로오즈농축액,Lactulose Concentrate Solution,단일제,,제이더블유중외제약(주),15,시럽제,포,0,일반의약품,일반,A06AD11,소화관 및 대사,변비 치료제(완하제),변비 치료제(완하제),급여,644913501,173,3015,201,262,2028-08-13,실온,,,사용,
DPHALEYS5,CODE,듀락칸이지시럽500mL,경구제,락툴로오즈농축액,Lactulose Concentrate Solution,단일제,,제이더블유중외제약(주),500,시럽제,병,0,일반의약품,일반,A06AD11,소화관 및 대사,변비 치료제(완하제),변비 치료제(완하제),급여,644913503,198,5000,10,28120,2028-05-08,실온,,,사용,
DLX30,CODE,듀로센캡슐30mg,경구제,둘록세틴염산염과립,Duloxetine Hydrochloride Granules,단일제,,유니메드제약(주),30,캡슐,병,"상부 보라색, 하부 흰색의 경질캡슐제",전문의약품,일반,N06AX21,신경계,정신활성제,항우울제,급여,649506930,483,12120,404,440,2028-04-16,실온,,,사용,
DROXTIN60,CODE,듀로센캡슐60mg,경구제,둘록세틴염산염과립,Duloxetine Hydrochloride Granules,단일제,,유니메드제약(주),30,캡슐,병,"상부 보라색, 하부 노란연두색의 경질캡슐",전문의약품,일반,N06AX21,신경계,정신활성제,항우울제,급여,651903960,500,8160,272,288,2027-10-10,실온,,,사용,
SDRXTC3,CODE,드록틴캡슐30mg,경구제,둘록세틴염산염,Duloxetine Hydrochloride,단일제,,명인제약(주),30,캡슐,병,"히프로멜로오스,산화티탄,백당,구형백당,탤크,히프로멜로오스아세테이트숙시네이트,시트르산트리에틸,캡슐",전문의약품,일반,N06AX21,신경계,정신활성제,항우울제,급여,,385,0,0,0,,,,,중지,
DGX,CODE,디고신정,경구제,디곡신,Digoxin,단일제,,에이치케이이노엔(주),1000,정제,병,"유당수화물,포비돈,스테아르산마그네슘,옥수수전분",전문의약품,일반,C01AA05,심혈관계,심장 치료제,강심배당체,급여,640000090,270,36000,36,505,2026-10-22,실온/차광,,,사용,
DMT10,CODE,디만틴정10mg,경구제,메만틴염산염,Memantine Hydrochloride,단일제,,현대약품(주),100,정제,병,"오파드라이흰색(85F18422),미결정셀룰로오스,유당수화물,포비돈,스테아르산마그네슘,경질무수규산,탤크",전문의약품,일반,N06DX01,신경계,정신활성제,치매 치료제,급여,,141,0,0,0,,,,,중지,
DMT5,CODE,디만틴정5mg,경구제,메만틴염산염,Memantine Hydrochloride,단일제,,현대약품(주),100,정제,병,"오파드라이흰색(85F18422),미결정셀룰로오스,유당수화물,포비돈,스테아르산마그네슘,경질무수규산,탤크",전문의약품,일반,N06DX01,신경계,정신활성제,치매 치료제,급여,,70,0,0,0,,,,,중지,
DSTCD6,CODE,디스토시드정,경구제,확인필요,확인필요,단일제,,확인필요,8,정제,PTP,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,41,0,0,0,,,,,중지,
DIAMCMR,CODE,디아미크롱서방정30mg,경구제,글리클라지드,Gliclazide,단일제,,한국세르비에(주),500,정제,병,"말토덱스트린,히프로멜로오스,스테아르산마그네슘,콜로이드성이산화규소,인산수소칼슘수화물",전문의약품,일반,A10BB09,소화관 및 대사,당뇨병 치료제,경구용 혈당강하제,급여,676300040,200,59000,118,909,2028-06-09,실온,,,사용,
DIMCRM,CODE,디아미크롱서방정60mg,경구제,글리클라지드,Gliclazide,단일제,,한국세르비에(주),90,정제,PTP,"말토덱스트린,히프로멜로오스,유당수화물,스테아르산마그네슘,콜로이드성이산화규소",전문의약품,일반,A10BB09,소화관 및 대사,당뇨병 치료제,경구용 혈당강하제,급여,,20,0,0,0,,,,,중지,
,NOCODE,디아미크롱정80mg,경구제,확인필요,확인필요,단일제,,확인필요,100,정제,PTP,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,70,0,0,0,,,,,중지,
DCMX,CODE,디카맥스1000,경구제,확인필요,확인필요,단일제,,확인필요,90,정제,병,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,47,0,0,0,,,,,중지,
DCMAXD,CODE,디카맥스디정250mg,경구제,확인필요,확인필요,단일제,,확인필요,90,정제,병,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,84,0,0,0,,,,,중지,
DPR20,CODE,디프렌캡슐20mg,경구제,확인필요,확인필요,단일제,,확인필요,30,캡슐,병,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,51,0,0,0,,,,,중지,
DILA-SR,CODE,딜라트렌에스알정8mg,경구제,카르베딜롤과립,Carvedilol Granules,단일제,,(주)종근당,100,캡슐,병,"규화미결정셀룰로오스,오파드라이분홍색(03B54202),크로스포비돈,메타규산알루민산마그네슘,글리세릴베헤네이트",전문의약품,일반,C07AG02,심혈관계,베타차단제,베타차단제,급여,643306400,202,36200,362,233,2026-10-16,실온,,,사용,
DLTRNSRC16,CODE,딜라트렌에스알캡슐16mg,경구제,카르베딜롤과립,Carvedilol Granules,단일제,,(주)종근당,100,캡슐,병,"상부 미황색, 하부 흰색 캡슐",전문의약품,일반,C07AG02,심혈관계,베타차단제,베타차단제,급여,,103,0,0,0,,,,,중지,
LAGEVRIO,CODE,라게브리오캡슐,경구제,확인필요,확인필요,단일제,,확인필요,40,캡슐,병,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,774,0,0,0,,실온,,,중지,
,NOCODE,라노펜세미정,경구제,트라마돌염산염/아세트아미노펜,Tramadol Hydrochloride/Acetaminophen,복합제,,한국코러스(주),300,정제,병,"라우릴황산나트륨,오파드라이노란색(85F12347),미결정셀룰로오스,스테아르산마그네슘,옥수수전분,전분글리콜산나트륨",전문의약품,일반,N02AJ13,신경계,진통제,마약성 진통제(오피오이드),급여,,213,0,0,0,,,,,중지,
,NOCODE,라노펜정_x000D_,경구제,확인필요,확인필요,단일제,,확인필요,500,정제,병,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,178,0,0,0,,,,,중지,
LMNGSO,CODE,라미나지액/장비교체로3개월간생산중단-거드액변경,경구제,확인필요,확인필요,단일제,,확인필요,20,,포,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,105,0,0,0,,,,,중지,
LMS125,CODE,라미실정125mg,경구제,테르비나핀염산염,Terbinafine Hydrochloride,단일제,,한국노바티스(주),98,정제,PTP,"미결정셀룰로오스,히프로멜로오스,유당수화물,스테아르산마그네슘,전분글리콜산나트륨",전문의약품,일반,D01BA02,피부과용 약물,피부과용 항진균제,전신 항진균제(피부과),급여,,463,42042,429,0,,실온,,,중지,
SLMT10,CODE,라믹탈정100mg,경구제,라모트리진,Lamotrigine,단일제,,(주)글락소스미스클라인,90,정제,PTP,"미결정셀룰로오스,유당,황색산화철,포비돈,스테아르산마그네슘,전분글리콜산나트륨",전문의약품,일반,N03AX09,신경계,항전간제,항전간제,급여,650000190,333,57960,644,139.75,2027-06-30,실온,,,사용,
,NOCODE,라믹탈정25mg,경구제,라모트리진,Lamotrigine,단일제,,(주)글락소스미스클라인,90,정제,병,"미결정셀룰로오스,유당,황색산화철,포비돈,스테아르산마그네슘,전분글리콜산나트륨",전문의약품,일반,N03AX09,신경계,항전간제,항전간제,급여,,546,0,0,0,,,,,중지,
SRBPA10,CODE,라베피아정10mg,경구제,라베프라졸나트륨,Rabeprazole Sodium,단일제,,에이치엘비제약(주),28,정제,PTP,"에틸셀룰로오스,저치환도히드록시프로필셀룰로오스,디아세틸화모노글리세리드,산화티탄,황색산화철,수산화칼슘,스테아르산마그네슘,탤크,침강탄산칼슘,전분글리콜산나트륨,히프로멜로오스프탈레이트,D-만니톨,히드록시프로필셀룰로오스",전문의약품,일반,A02BC04,소화관 및 대사,위산 관련 질환 치료제,소화성 궤양·역류질환 치료제,급여,647300190,3001,12712,454,512,2028-03-10,실온,,,사용,
RBPA20,CODE,라베피아정20mg,경구제,라베프라졸나트륨,Rabeprazole Sodium,단일제,,에이치엘비제약(주),28,정제,PTP,"에틸셀룰로오스,저치환도히드록시프로필셀룰로오스,히프로멜로오스,디아세틸화모노글리세리드,산화티탄,황색산화철,수산화칼슘,스테아르산마그네슘,탤크,침강탄산칼슘,전분글리콜산나트륨,히프로멜로오스프탈레이트,D-만니톨,히드록시프로필셀룰로오스",전문의약품,일반,A02BC04,소화관 및 대사,위산 관련 질환 치료제,소화성 궤양·역류질환 치료제,급여,647300200,82,25452,909,168,2028-02-04,실온,,,사용,
RBD,CODE,라본디캡슐,경구제,라록시펜염산염/콜레칼시페롤농축분말,Raloxifene Hydrochloride/Cholecalciferol Concentrate Powder,복합제,,한미약품(주),30,캡슐,병,"저치환도히드록시프로필셀룰로오스,크로스포비돈,미결정셀룰로오스,유당수화물,포비돈,콜로이드성이산화규소,스테아르산마그네슘,폴리소르베이트 80,오파드라이II파란색(85F60751),오파드라이흰색(Y-1-7000),캡슐",전문의약품,일반,G03XC,비뇨생식기계 및 성호르몬,성호르몬 및 생식계 조절제,기타 성호르몬·생식계 조절제,급여,,70,21150,705,0,,실온,,,중지,
LSX,CODE,라식스정40mg,경구제,푸로세미드,Furosemide,단일제,,(주)한독,500,정제,병,"콜로이달실리콘디옥사이드,유당수화물,스테아르산마그네슘,전호화전분,탤크,옥수수전분",전문의약품,일반,C03CA01,심혈관계,이뇨제,고효능 이뇨제(루프),급여,652100200,127,24500,49,953.5,2030-04-29,실온/차광,,,사용,
