snapshot_month,drug_code,code_status,약품명,opening_qty,opening_amt,in_qty,in_amt,used_qty,used_amt,disposal_qty,return_qty,closing_qty,closing_amt
2026-03,JLLDCI,CODE,제일리도카인주사액2%,8,4960,10,6200,0,0,0,10,8,4960
2026-03,7ATRPJL,CODE,제일아트로핀황산염주사액,25,6650,0,0,2,532,0,0,23,6118
2026-03,EPNPR,CODE,제일에피네프린주사액,107,36166,50,16900,3,1014,38,0,116,39208
2026-03,,NOCODE,제일탄산수소나트륨주사액8.4%/폐기,0,0,0,,0,0,0,0,0,
2026-03,,NOCODE,젠트리주1g,0,0,0,,0,0,0,0,0,
2026-03,TETRA6,CODE,지씨플루프리필드시린지주/독감_어르신0.5ml,35,3002300,0,0,0,0,0,0,35,3002300
2026-03,TETRA5,CODE,지씨플루프리필드시린지주/독감_지자체0.5ml,0,0,0,0,0,0,0,0,0,
2026-03,TT-FLU44,CODE,지씨플루프리필드시린지주PFS/독감_일반0.5ml,74,6347720,0,0,0,0,0,0,74,6347720
2026-03,,NOCODE,케이악손주2g,0,0,0,,0,0,0,0,0,
2026-03,,NOCODE,코러스세프트리악손나트륨주1g,0,0,0,,0,0,0,0,0,
2026-03,CMNTLP,CODE,코미나티엘피에이트원0.3ml,7,456386,0,0,0,0,0,0,7,456386
2026-03,,NOCODE,코미나티제이엔원주2.25ml/24년 코로나백신/모두사용,0,0,0,,0,0,0,0,0,
2026-03,,NOCODE,코박스플루4가PF주0.5ml(독감),0,0,0,,0,0,0,0,0,
2026-03,COLIS,CODE,콜리스주,85,1438880,0,0,0,0,0,0,85,1438880
2026-03,,NOCODE,크녹산주60mg/23.9.30(도매상에재고가없음),0,0,0,,0,0,0,0,0,
2026-03,7CLMOXI,CODE,크라목신주0.6g,30,38400,0,0,0,0,0,0,30,38400
2026-03,7CLMX,CODE,크라목신주1.2g,18,47826,0,0,0,0,0,0,18,47826
2026-03,TABACTAM,CODE,타박탐주4.5mg,260,1777360,200,1367200,185,1264660,0,0,275,1879900
2026-03,TPC400,CODE,타포신주400mg,10,239060,20,478120,10,239060,0,0,20,478120
2026-03,,NOCODE,투제오주솔로스타,0,0,0,,0,0,0,0,0,
2026-03,TRSBFXTC1,CODE,트레시바플렉스터치주100단위,10.9728,172667.9808,5,78680,4.0272,63372.019199999995,0,0,11.945599999999999,187975.96159999998
2026-03,TROL1,CODE,트롤주,247.5,74250,0,0,3.5,1050,0,0,244,73200
2026-03,,NOCODE,트리암시놀론주사50mg,0,0,0,,0,0,0,0,0,
2026-03,7TRM-TPI,CODE,트리암주40mg,27,18900,0,0,0,0,0,0,27,18900
2026-03,TRIZELE,CODE,트리젤주(PP),20,21780,0,0,0,0,0,0,20,21780
2026-03,7TIR,CODE,티램주 3ml,91,39039,0,0,0,0,0,0,91,39039
2026-03,PNRINJ15,CODE,파노린주사,20,178440,0,0,0,0,0,0,20,178440
2026-03,7PANTOLOC,CODE,판토록주사(10포장),19,56145,0,0,2,5910,0,0,17,50235
2026-03,,NOCODE,포스테오주2.4,0,0,0,,0,0,0,0,0,
2026-03,,NOCODE,포폴주사12ml(향정),0,0,0,,0,0,0,0,0,
2026-03,PURAX,CODE,푸락스주,50,15000,0,0,0,0,0,0,50,15000
2026-03,PRDX23-6,CODE,프로디악스-23주(폐렴구균백신)/보건소(65세이상),6,,0,0,0,0,0,0,6,0
2026-03,PROLIA,CODE,프롤리아프리필드시린지60mg(골다공증),4,495040,3,371280,2,247520,0,0,5,618800
2026-03,PRVN13I,CODE,프리베나13주(폐렴),2,145360,0,0,0,0,0,0,2,145360
2026-03,PREPENEM,CODE,프리페넴주500mg,144,1067760,0,0,28,207620,0,0,116,860140
2026-03,,NOCODE,플루닐주사/플루마제닐주 대체,0,0,0,,0,0,0,0,0,
2026-03,7FIASPFT,CODE,피아스프플렉스터치주100단위,7.32,77972.64,5,53260,8.68,92459.36,0,0,3.6400000000000006,38773.280000000006
2026-03,,NOCODE,하이알 원샷주,0,0,0,,0,0,0,0,0,
2026-03,7HYALF,CODE,하이알포르테주,3,45039,0,0,0,0,0,0,3,45039
2026-03,,NOCODE,훌그램주사,0,0,0,,0,0,0,0,0,
2026-03,HDXI,CODE,휴닥신주1.6mg (1바이알*2),4,101000,0,0,0,0,0,0,4,101000
2026-03,SHMLGM25KP,CODE,휴마로그믹스25퀵펜주,0,0,0,0,0,0,0,0,0,
2026-03,7HUMLGIJ,CODE,휴마로그주,4,89324,0,0,0,0,0,0,4,89324
2026-03,7HMLGKWPI,CODE,휴마로그퀵펜주100IU/mL,5,58380,0,0,0,0,0,0,5,58380
2026-03,7DEXAMTS,CODE,휴메딕스덱사메타손디나트륨인산염주사액,74.5,16539,0,0,0.5,111,0,0,74,16428
2026-03,7HMLR,CODE,휴물린알주 100단위,3,38130,0,0,0,0,0,0,3,38130
2026-03,,NOCODE,휴온스도파민주사액,0,0,0,,0,0,0,0,0,
2026-03,,NOCODE,휴온스비타디본주,0,0,0,,0,0,0,0,0,
2026-03,7AMNPLH,CODE,휴온스아미노필린주사액,25,9975,0,0,0,0,0,0,25,9975
2026-03,7CLPNRM,CODE,휴온스클로르페니라민말레산염주사액2ml,93,13671,0,0,2,294,0,0,91,13377
2026-04,SGBRONNC10,CODE,가바로닌캡슐100mg,762,150876,0,0,330,65340,0,0,432,85536
2026-04,SGBRONNC30,CODE,가바로닌캡슐300mg,730,297110,0,0,180,73260,0,0,550,223850
2026-04,GBRT100,CODE,가바론틴캡슐100밀리그램,0,0,0,0,0,0,0,0,0,
2026-04,GBRT300,CODE,가바론틴캡슐300밀리그램,0,0,0,0,0,0,0,0,0,
2026-04,GVSMT5,CODE,가브스메트정50/500,0,0,0,0,0,0,0,0,0,
2026-04,GVSMT,CODE,가브스메트정50/850,0,0,0,0,0,0,0,0,0,
2026-04,GVS50,CODE,가브스정50밀리그램,0,0,0,0,0,0,0,0,0,
2026-04,GBTR100,CODE,가비스타캡슐 100mg 가바론틴캡슐100mg 변경,0,0,0,0,0,0,0,0,0,
2026-04,GASPRID,CODE,가스프리드정,0,0,0,0,0,0,0,0,0,
2026-04,GDS25,CODE,거드액(25mL),0,0,0,0,0,0,0,0,0,
2026-04,KSPT100,CODE,건스펜틴캡슐100mg,0,0,0,0,0,0,0,0,0,
2026-04,KSPT300,CODE,건스펜틴캡슐300mg,0,0,0,0,0,0,0,0,0,
2026-04,KPR10,CODE,건프람정10mg,0,0,0,0,0,0,0,0,0,
2026-04,GRD2,CODE,게리드정2밀리그램,338,53066,0,0,37,5809,0,0,301,47257
2026-04,GRDT4,CODE,게리드정4밀리그램,995,257705,500,129500,56,14504,0,0,1439,372701
2026-04,GFSM,CODE,겔포스엠현탁액,0,0,0,0,0,0,0,0,0,
2026-04,GODEXCP,CODE,고덱스캡슐,0,0,500,155500,160,49760,0,0,340,105740
2026-04,KOREAEUNDAN,CODE,고려은단비타민씨정,2802,246576,0,0,267,23496,0,0,2535,223080
2026-04,GOCALD,CODE,고칼디정,408,33048,0,0,111,8991,0,0,297,24057
2026-04,SPRDT,CODE,구주스피로닥톤정,1965,106110,0,0,90,4860,0,0,1875,101250
2026-04,GRPR1000,CODE,그랑페롤연질캡슐1000IU,100,33400,0,0,0,0,0,0,100,33400
2026-04,GLZID80,CODE,그리자이드정,189,15498,0,0,0,0,0,0,189,15498
2026-04,GLCN5,CODE,글루코닐정500mg,0,0,0,0,0,0,0,0,0,
2026-04,GLUDT1000,CODE,글루코다운정1000mg,1259,148562,0,0,202,23836,0,0,1057,124726
2026-04,GLUDT250,CODE,글루코다운정250mg,1450,71050,0,0,189,9261,0,0,1261,61789
2026-04,GLUDT500,CODE,글루코다운정500mg,1689,118230,0,0,328,22960,0,0,1361,95270
2026-04,GLCB10,CODE,글루코바이정100mg,0,0,0,0,0,0,0,0,0,
2026-04,SGLP1000,CODE,글루파정1000mg,0,0,0,0,0,0,0,0,0,
2026-04,GLATAMSYR,CODE,글리아타민시럽,0,0,0,0,0,0,0,0,0,
2026-04,NAXEN-F,CODE,낙센에프정500mg,637.5,69487.5,0,0,0,0,0,0,637.5,69487.5
2026-04,NXZ,CODE,낙소졸정500/20mg,1749,778305,0,0,419,186455,0,0,1330,591850
2026-04,NEBAMINE,CODE,네바민정100mg,0,0,0,0,0,0,0,0,0,
2026-04,NBLT,CODE,네비레트정,0,0,0,0,0,0,0,0,0,
2026-04,NBCT,CODE,네비칸정,323,72675,0,0,36,8100,0,0,287,64575
2026-04,NESTYKAL,CODE,네스티칼현탁액/사용량저조반품,0,0,0,0,0,0,0,0,0,
2026-04,SNESINA12.5,CODE,네시나정12.5mg,58,29174,200,100600,60,30180,0,0,198,99594
2026-04,NOCT10,CODE,네오셉트정10mg,3177,7815420,0,0,300,738000,0,0,2877,7077420
2026-04,NEOCT5,CODE,네오셉트정5mg,878,1808680,400,824000,237.5,489250,0,0,1040.5,2143430
2026-04,NEXIOM40,CODE,넥시오메정40mg,665,609140,0,0,82,75112,0,0,583,534028
2026-04,SNXU4,CODE,넥시움정40mg,0,0,0,0,0,0,0,0,0,
2026-04,NSFMTD2,CODE,넬슨파모티딘정20mg,0,0,0,0,0,0,0,0,0,
2026-04,NORMX,CODE,노르믹스정,36,19548,0,0,0,0,0,0,36,19548
2026-04,NVT5160,CODE,노발탄정5/160mg,484,478192,0,0,88,86944,0,0,396,391248
2026-04,NVT580,CODE,노발탄정5/80mg,432,347760,0,0,124,99820,0,0,308,247940
2026-04,NOBSET20,CODE,노브세틴캡슐,600,269400,0,0,0,0,0,0,600,269400
2026-04,NOIRM,CODE,노이로민정300mg,100,15900,120,19080,0,0,40,60,120,19080
2026-04,NTPMN,CODE,노통펜프러스미니정->비엘셋세미 변경,0,0,0,0,0,0,0,0,0,
2026-04,NOPC,CODE,노피드캡슐,189,67284,300,106800,146,51976,0,0,343,122108
2026-04,NCMT200,CODE,누코미트캡슐200mg,7085,573885,1200,97200,2056,166536,0,0,6229,504549
2026-04,SNRCT,CODE,뉴라세탐정,0,0,0,0,0,0,0,0,0,
2026-04,NLS30,CODE,뉴란소캡슐30mg,0,0,0,0,0,0,0,0,0,
2026-04,NRZP10,CODE,뉴로자핀정10mg,0,0,0,0,0,0,0,0,0,
2026-04,SNRZP5,CODE,뉴로자핀정5mg,15.5,11625,0,0,0,0,0,0,15.5,11625
2026-04,NCYNT100,CODE,뉴신타서방정100mg,0,0,0,0,0,0,0,0,0,
2026-04,NCYNT50,CODE,뉴신타서방정50mg,30,22710,0,0,0,0,0,0,30,22710
2026-04,NEUOXITAM,CODE,뉴옥시탐정,0,0,0,0,0,0,0,0,0,
2026-04,SNQU25,CODE,뉴큅정0.25mg,0,0,0,0,0,0,0,0,0,
2026-04,NTRFRTI,CODE,니트로푸란토인캡슐,0,0,0,0,0,0,0,0,0,
2026-04,DRTT,CODE,다라톤정50mg,0,0,0,0,0,0,0,0,0,
2026-04,DIABX25,CODE,다이아벡스정250mg,0,0,0,0,0,0,0,0,0,
2026-04,DIAVX5,CODE,다이아벡스정500mg,0,0,0,0,0,0,0,0,0,
2026-04,DICRZ,CODE,다이크로짇정,1295,12950,0,0,39,390,0,0,1256,12560
2026-04,DFL10,CODE,답플로정10mg,0,0,0,0,0,0,0,0,0,
2026-04,ATRVST80,CODE,대웅바이오아토르바스타틴정80mg,177,272049,0,0,0,0,0,0,177,272049
2026-04,FCCL250,CODE,대웅팜시클로비르정250mg,28,107632,0,0,0,0,7,21,0,
2026-04,POGLTZ15,CODE,대웅피오글리타존정15mg,0,0,0,0,0,0,0,0,0,
2026-04,WRFR,CODE,대화와르파린나트륨정2mg,159.75,4792.5,0,0,52.5,1575,0,0,107.25,3217.5
2026-04,WRFRDH5,CODE,대화와르파린나트륨정5mg,0,0,0,0,0,0,0,0,0,
2026-04,SIBPRFNDW4,CODE,대화이부프로펜400mg,0,0,0,0,0,0,0,0,0,
2026-04,DSMN,CODE,데스민정0.2mg,21,23793,60,67980,45,50985,0,0,36,40788
2026-04,DPS5,CODE,데파스정0.5mg,249.5,21956,0,0,35,3080,0,0,214.5,18876
2026-04,DPKTER25,CODE,"데파코트서방정250mg/폐기-유효기간,사용량저조",0,0,0,0,0,0,0,0,0,
2026-04,SDPKTER,CODE,"데파코트서방정500mg/폐기-유효기간,사용량저조",0,0,0,0,0,0,0,0,0,
2026-04,DXD4,CODE,덱시드정480mg,0,0,0,0,0,0,0,0,0,
2026-04,STRSM,CODE,도란사민캡슐,159,12720,0,0,0,0,0,0,159,12720
2026-04,DOMP,CODE,돔필정,371,21147,0,0,0,0,0,0,371,21147
2026-04,DKMTRKST10,CODE,동광몬테루카스트정10mg,0,0,0,0,0,0,0,0,0,
2026-04,AGNT25,CODE,동광알긴산나트륨액(25mL),657,153738,0,0,351,82134,0,0,306,71604
2026-04,DKVDGLT50,CODE,동구빌다글립틴정50mg,236,48144,0,0,30,6120,0,0,206,42024
2026-04,SSPRX,CODE,동아슈프락스캅셀100mg,482,204368,0,0,38,16112,0,0,444,188256
2026-04,DTRP,CODE,동화디트로판정,469,87703,0,0,84,15708,0,0,385,71995
2026-04,DWALDP10,CODE,동화암로디핀베실산염정10mg,0,0,0,0,0,0,0,0,0,
2026-04,OFLOXACIN,CODE,동화오플록사신정100mg,105,11550,150,16500,43,4730,0,0,212,23320
2026-04,DCLXS,CODE,둘코락스에스장용정,592,142080,0,0,60,14400,0,0,532,127680
2026-04,DPLA-ESS,CODE,듀락칸(듀파락)-이지시럽15ml,338,67938,0,0,54,10854,0,0,284,57084
2026-04,DPHALEYS5,CODE,듀락칸이지시럽500ml,30635,306350,10000,100000,13605,136050,0,0,27030,270300
2026-04,DLX30,CODE,듀로센캡슐30mg,745,300980,0,0,150,60600,0,0,595,240380
2026-04,SDRXTC3,CODE,드록틴캡슐30mg,0,0,0,0,0,0,0,0,0,
2026-04,DROXTIN60,CODE,드록틴캡슐60mg,288,78336,0,0,0,0,0,0,288,78336
2026-04,DGX,CODE,디고신정,535.5,19278,0,0,15,540,0,0,520.5,18738
2026-04,DMT10,CODE,디만틴정10mg,0,0,0,0,0,0,0,0,0,
2026-04,DMT5,CODE,디만틴정5mg,0,0,0,0,0,0,0,0,0,
2026-04,DSTCD6,CODE,디스토시드정,0,0,0,0,0,0,0,0,0,
2026-04,DIAMCMR,CODE,디아미크롱서방정30mg,141,16638,500,59000,108,12744,0,0,533,62894
2026-04,DIMCRM,CODE,디아미크롱서방정60mg,0,0,0,0,0,0,0,0,0,
2026-04,,NOCODE,디아미크롱정80mg,0,0,0,,0,0,0,0,0,
2026-04,DCMX,CODE,디카맥스1000,0,0,0,0,0,0,0,0,0,
2026-04,DCMAXD,CODE,디카맥스디정250mg,0,0,0,0,0,0,0,0,0,
2026-04,DPR20,CODE,디프렌캡슐20mg(로틴캡슐 변경예정),0,0,0,0,0,0,0,0,0,
2026-04,DLTRNSRC16,CODE,딜라트렌에스알캡슐16mg,0,0,0,0,0,0,0,0,0,
2026-04,DILA-SR,CODE,딜라트렌에스알캡슐8mg,294,106428,0,0,30,10860,0,0,264,95568
2026-04,LAGEVRIO,CODE,라게브리오캡슐,0,0,0,0,0,0,0,0,0,
2026-04,,NOCODE,라노펜세미정(노통펜프러스미니정대체),0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,"라노펜정
(비엘셋정
대체)",0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,라미나지액/장비교체로3개월간생산중단-거드액변경,0,0,0,,0,0,0,0,0,
2026-04,LMS125,CODE,라미실정125mg,0,0,0,0,0,0,0,0,0,
2026-04,SLMT10,CODE,라믹탈정100mg,136,87584,0,0,0,0,0,0,136,87584
2026-04,,NOCODE,라믹탈정25mg,0,0,0,,0,0,0,0,0,
2026-04,SRBPA10,CODE,라베피아정10mg,282,128028,252,114408,122,55388,0,0,412,187048
2026-04,RBPA20,CODE,라베피아정20mg,302,274518,0,0,60,54540,0,0,242,219978
2026-04,RBD,CODE,라본디캡슐,0,0,0,0,0,0,0,0,0,
2026-04,LSX,CODE,라식스정40mg,1401.5,68673.5,0,0,225.5,11049.5,0,0,1176,57624
2026-04,,NOCODE,라코정200mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,라피졸정10mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,라피졸정20mg,0,0,0,,0,0,0,0,0,
2026-04,LSTLFDT15,CODE,란스톤엘에프디티정15mg,141,66270,500,235000,60,28200,0,0,581,273070
2026-04,LSRC30,CODE,란시라캡슐30mg,334,248830,0,0,97,72265,0,0,237,176565
2026-04,,NOCODE,란프라캡슐30mg,0,0,0,,0,0,0,0,0,
2026-04,LEGAL,CODE,레가론캡슐140mg,590,141600,500,120000,357,85680,0,0,733,175920
2026-04,,NOCODE,레나메진캡슐,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,레날민정,0,0,0,,0,0,0,0,0,
2026-04,REBMR,CODE,레바미론정,6156,634068,0,0,2384,245552,0,0,3772,388516
2026-04,LVD60,CODE,레보딥정,1270,171450,0,0,273,36855,0,0,997,134595
2026-04,SLVCC750,CODE,레보카신정750mg,153,287334,0,0,0,0,53,0,100,187800
2026-04,SLVTSSR,CODE,레보투스시럽(파우치)10ml,733,134139,0,0,30,5490,0,0,703,128649
2026-04,LEVOTIL,CODE,레보틸정,0,0,0,0,0,0,0,0,0,
2026-04,SLVFRC,CODE,레보푸라신정,92,50784,0,0,18,9936,0,0,74,40848
2026-04,LVP500,CODE,"레비에필정
500mg",2610,1699110,1200,781200,1006,654906,0,0,2804,1825404
2026-04,LVEP1000,CODE,레비에필정1000mg,318,309096,120,116640,120,116640,0,0,318,309096
2026-04,,NOCODE,레오다제정/생산중단(9.4확인),0,0,0,,0,0,0,0,0,
2026-04,RPZ2,CODE,레피졸정2mg,422.5,108160,0,0,0,0,0,0,422.5,108160
2026-04,,NOCODE,렉사스타정5mg,0,0,0,,0,0,0,0,0,
2026-04,SREXPINT,CODE,렉시핀정,4678,533292,0,0,411,46854,0,0,4267,486438
2026-04,,NOCODE,렌벨라정,0,0,0,,0,0,0,0,0,
2026-04,LEMPID,CODE,렘피드캡슐,1620,317520,2100,411600,997,195412,0,0,2723,533708
2026-04,,NOCODE,로나센정4mg,0,0,0,,0,0,0,0,0,
2026-04,LNFT,CODE,로나펜정,795,84270,0,0,165,17490,0,0,630,66780
2026-04,SLNT,CODE,로닌정,0,0,0,0,0,0,0,0,0,
2026-04,,NOCODE,로멜라인장용정,0,0,0,,0,0,0,0,0,
2026-04,RSDO10,CODE,로수듀오정10/10mg,443,554193,300,375300,354,442854,0,0,389,486639
2026-04,ROSUDUO5,CODE,로수듀오정10/5mg,317,283715,0,0,81,72495,0,0,236,211220
2026-04,ROSM10,CODE,로수민정10mg,220,134420,480,293280,165,100815,0,0,535,326885
2026-04,ROSM20,CODE,로수민정20mg,523,358255,0,0,90,61650,0,0,433,296605
2026-04,RSM5,CODE,로수민정5mg,529,183034,330,114180,135,46710,0,0,724,250504
2026-04,,NOCODE,로수엠젯정10/10mg,0,0,0,,0,0,0,0,0,
2026-04,RSMZ105,CODE,로수엠젯정10/5mg,0,0,0,0,0,0,0,0,0,
2026-04,,NOCODE,로스탈정100mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,로이솔정(아록솔정 대체/23.11.15입고),0,0,0,,0,0,0,0,0,
2026-04,LOTINE20,CODE,로틴캡슐20mg,0,0,0,0,0,0,0,0,0,
2026-04,,NOCODE,로프민캅셀2mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,록스펜정,0,0,0,,0,0,0,0,0,
2026-04,LRJTDO500,CODE,리라젠타듀오정2.5/500mg,749,253162,120,40560,84,28392,24,720,41,13858
2026-04,LRJT5,CODE,리라젠타정5mg,636,255672,300,120600,207.5,83415,0,300,428.5,172257
2026-04,,NOCODE,리마리프정166.67mg,0,0,0,,0,0,0,0,0,
2026-04,LVLO,CODE,리바로정2mg,49,26803,0,0,30,16410,0,0,19,10393
2026-04,RIVARM15,CODE,리바록엠정15mg,403,449345,0,0,30,33450,0,0,373,415895
2026-04,RIVARM20,CODE,리바록엠정20mg,262,292130,0,0,60,66900,0,0,202,225230
2026-04,RVM15,CODE,리바마인캡슐1.5mg,140,130480,0,0,16,14912,0,0,124,115568
2026-04,LVTGR,CODE,리박트과립,216,522072,168,406056,111,268287,0,0,273,659841
2026-04,RVTRL,CODE,리보트릴정0.5mg,1546.75,55683,0,0,485.75,17487,0,0,1061,38196
2026-04,,NOCODE,리비알정,0,0,0,,0,0,0,0,0,
2026-04,RSB35,CODE,리세본정35mg,20,86160,0,0,0,0,20,0,0,
2026-04,RSPL,CODE,리센플러스정,4,19768,0,0,0,0,0,0,4,19768
2026-04,RISELTON1.5,CODE,리셀톤캡슐1.5mg,14,12026,0,0,14,12026,0,0,0,
2026-04,RISELTON,CODE,리셀톤캡슐3mg,357,306663,0,0,0,0,0,0,357,306663
2026-04,,NOCODE,리셀톤캡슐4.5mg,0,0,0,,0,0,0,0,0,
2026-04,SRSP0.5,CODE,리스펜정0.5mg,0,0,0,0,0,0,0,0,0,
2026-04,PRRC75,CODE,리카스타캡슐75mg,0,0,0,0,0,0,0,0,0,
2026-04,,NOCODE,리큅정0.25mg(뉴큅정으로 변경),0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,리큅정1mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,리큅피디정2mg,0,0,0,,0,0,0,0,0,
2026-04,RTMNSR2,CODE,리트모놈SR서방캡슐225mg,201,82812,0,0,0,0,101,100,0,
2026-04,SRFPC15,CODE,리팜핀캅셀150mg,0,0,0,0,0,0,0,0,0,
2026-04,RIFDC150,CODE,리포덱스캅셀,500,52000,0,0,0,0,0,0,500,52000
2026-04,,NOCODE,리피논정80mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,리피엔정10mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,리피엔정20mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,리피토정80mg(리피논정 변경예정),0,0,0,,0,0,0,0,0,
2026-04,LXANAT3,CODE,릭시아나정30mg,158,321056,0,0,30,60960,0,0,128,260096
2026-04,SRLXIA12,CODE,릴렉시아정125mg,0,0,0,0,0,0,0,0,0,
2026-04,MGNS,CODE,마그네스정,553,60830,0,0,65,7150,0,0,488,53680
2026-04,MGM,CODE,마그밀정,9126,209898,0,0,3510,80730,0,0,5616,129168
2026-04,MAGO5,CODE,마그오캡슐500mg,255,40800,0,0,0,0,0,0,255,40800
2026-04,,NOCODE,마도파에취비에스캅셀,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,마이암브톨제피정,0,0,0,,0,0,0,0,0,
2026-04,MYPC,CODE,마이폴캡슐10mg,292,83512,0,0,0,0,0,0,292,83512
2026-04,MPRT,CODE,마프론정,0,0,0,0,0,0,0,0,0,
2026-04,MXBFER,CODE,맥시부펜이알300mg,3898,432678,0,0,127,14097,0,0,3771,418581
2026-04,,NOCODE,맥시크란정625mg,0,0,0,,0,0,0,0,0,
2026-04,MPR,CODE,맥페란정,266.5,13058.5,0,0,0,0,0,0,266.5,13058.5
2026-04,,NOCODE,멀타핀정15mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,멀타핀정7.5mg,0,0,0,,0,0,0,0,0,
2026-04,MULTAQ,CODE,멀택정400mg,3,2850,60,57000,30,28500,0,0,33,31350
2026-04,MGTR,CODE,메가트리연질캡슐,221,55692,0,0,73,18396,0,0,148,37296
2026-04,SMGFMERT,CODE,메가폴민서방정500mg,0,0,0,0,0,0,0,0,0,
2026-04,,NOCODE,메게롤현탁액10ml,0,0,0,,0,0,0,0,0,
2026-04,MEGESIA,CODE,메게시아현탁액,0,0,0,0,0,0,0,0,0,
2026-04,,NOCODE,메게이스에프현탁액5ml,0,0,0,,0,0,0,0,0,
2026-04,MGTS,CODE,메게이트현탁액,70,124600,0,0,0,0,0,0,70,124600
2026-04,,NOCODE,메게프로현탁액(메게이스로변경),0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,메네스에스정/23.6.19입고,0,0,0,,0,0,0,0,0,
2026-04,SMNCT4,CODE,메녹틸정40mg,110.5,19116.5,0,0,22.5,3892.5,0,0,88,15224
2026-04,MDLC,CODE,메디락디에스장용캅셀,0,0,0,0,0,0,0,0,0,
2026-04,SMDAVL,CODE,메디아벤엘정,200,39600,0,0,0,0,0,0,200,39600
2026-04,MEDC625,CODE,메디크라정625mg,330.5,159631.5,0,0,65,31395,0,0,265.5,128236.5
2026-04,MMMSC,CODE,메모엠연질캡슐,944,472000,0,0,152,76000,0,0,792,396000
2026-04,MSTN6,CODE,메스티논정60mg,235,31490,0,0,0,0,0,0,235,31490
2026-04,,NOCODE,메치론정4mg,0,0,0,,0,0,0,0,0,
2026-04,MLMPR2,CODE,멜라엠서방정2mg,697,268345,300,115500,319,122815,0,0,678,261030
2026-04,MLXC,CODE,멜록스캡슐,90,24300,0,0,16,4320,0,0,74,19980
2026-04,MYUNGDOPA25,CODE,명도파정25/100mg,0,0,100,14100,9,1269,0,0,91,12831
2026-04,GLCPRLAT,CODE,명문글리코피롤레이트정,216,15120,600,42000,372.5,26075,0,0,443.5,31045
2026-04,NTRGLCR,CODE,명문니트로글리세린설하정0.6mg,1280.5,52500.5,0,0,0,0,0,0,1280.5,52500.5
2026-04,CODEINE,CODE,명문인산코데인정,0,0,0,0,0,0,0,0,0,
2026-04,,NOCODE,명문제약티로프라미드염산염정/비엘티로미변경(8.10),0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,명인벤즈트로핀 1mg-환인제약으로변경(8.30),0,0,0,,0,0,0,0,0,
2026-04,BSPR10,CODE,명인부스피론염산염정10mg,403.5,80700,400,80400,75,15000,0,0,728.5,145700
2026-04,SAMTRPTL,CODE,명인아미트리프틸린염산염정10mg,450.5,9010,1000,20000,82.5,1650,0,0,1368,27360
2026-04,,NOCODE,명인엔타카폰정200mg,0,0,0,,0,0,0,0,0,
2026-04,CLRMZ50,CODE,명인클로르프로마진염산염정50mg,2938.75,205712.5,0,0,63,4410,0,0,2875.75,201302.5
2026-04,SMNTRZDHL25,CODE,명인트라조돈염산염정25mg,1232,57904,0,0,225,10575,0,0,1007,47329
2026-04,SMITRZDT5,CODE,명인트라조돈염산염정50mg,1868,156912,0,0,120,10080,0,0,1748,146832
2026-04,MNPRPNZ4,CODE,명인페르페나진정4mg,918,46818,0,0,0,0,0,0,918,46818
2026-04,,NOCODE,모누롤산,0,0,0,,0,0,0,0,0,
2026-04,MVZL2,CODE,모비졸로정,708,143016,600,121200,393,79386,0,0,915,184830
2026-04,SMOSAPIT5,CODE,모사피트정5mg,3986,410558,0,0,2683,276349,0,0,1303,134209
2026-04,,NOCODE,모사핀정(속시틴으로 변경),0,0,0,,0,0,0,0,0,
2026-04,MONTELOS10,CODE,몬테로스정10mg,161,124614,0,0,30,23220,0,0,131,101394
2026-04,,NOCODE,몬테루칸정10mg,0,0,0,,0,0,0,0,0,
2026-04,SMST4,CODE,몰시톤정4mg,753,160389,0,0,30,6390,0,0,723,153999
2026-04,,NOCODE,무코란정,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,뮤코졸정,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,뮤테인캡슐200g,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,뮤테인캡슐200g(비엘아세틸캡슐 변경),0,0,0,,0,0,0,0,0,
2026-04,SMINOCC5,CODE,미노씬캅셀50mg,125,22250,0,0,0,0,0,0,125,22250
2026-04,,NOCODE,미니린멜트설하정60mcg,0,0,0,,0,0,0,0,0,
2026-04,MDR,CODE,미드론정,779,81795,100,10500,86,9030,0,0,793,83265
2026-04,MIRAP,CODE,미라프정0.25mg,100,31400,0,0,0,0,0,0,100,31400
